standort_id,patch_idx,patch_row,patch_col,patch_x_mm,patch_y_mm,patch_size_px,valid_ratio,roughness_index,var_Nz,surface_entropy_Nz,albedo_variance,skewness_Nz,kurtosis_Nz,edge_mean,edge_std,edge_p95,edge_density_global,std_Nx,std_Ny,albedo_mean,mean_deviation_deg,patch_label_strikt,patch_label_locker,anteil_ausgemagert,cluster_id,datum,mischgut_typ_geschaetzt,groesstkorn_mm,flickstelle,mtd_mittel_mm,label_visuell_autor,label_visuell_betreuer,belichtung_s
S004,7,1,0,0,50,193,0.4152594700528873,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,8,1,1,50,50,193,0.7616311847297914,0.2961589887138066,0.0035443564411252,2.067834727567398,0.0804265514016151,-2.597821950912476,9.082667350769045,0.1831668466329574,0.1741112917661667,0.5299813747406006,0.0578427916813535,0.2095227241516113,0.2093092799186706,0.968231737613678,15.46372890472412,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,9,1,2,100,50,193,0.7995919353539692,0.3463157922067015,0.0053002340719103,2.375610198389906,0.0872747823596,-2.109234571456909,5.51115608215332,0.2316544651985168,0.2085346132516861,0.6455928683280945,0.0982406661294654,0.2524092197418213,0.2371164560317993,0.9468233585357666,18.347198486328125,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,10,1,3,150,50,193,0.8900910091546081,0.344885745618631,0.0045746364630758,2.358043041329669,0.0796854570508003,-1.8571141958236692,4.226766109466553,0.2375606447458267,0.2026013135910034,0.6490195393562317,0.1013723420298597,0.2570224404335022,0.229968786239624,0.952407717704773,18.20356559753418,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,11,1,4,200,50,193,0.8715133292168917,0.3386070978298762,0.0041214213706552,2.3249596719472683,0.0894662588834762,-1.7595075368881226,3.76145601272583,0.236354187130928,0.20444056391716,0.6485655903816223,0.1037180790438345,0.2532344162464142,0.224782332777977,0.9537873864173888,17.925519943237305,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,12,1,5,250,50,193,0.8215791027947059,0.3294384336039328,0.0036998244468122,2.2677544956270315,0.0764894485473632,-1.8800970315933228,4.438488960266113,0.2218777537345886,0.1900145411491394,0.6011612415313721,0.0839786948991929,0.2417723536491394,0.2237762510776519,0.9452863931655884,17.395885467529297,exkludiert,exkludiert,0.6250906064592338,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,13,1,6,300,50,193,0.7649601331579371,0.2604186553928252,0.0021357664372771,1.7677146933398449,0.0707278922200203,-3.3666226863861084,17.491174697875977,0.1556316614151001,0.1616474092006683,0.4574952721595764,0.0396925668561802,0.1847538501024246,0.18353171646595,0.9570209980010986,13.222895622253418,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,14,2,0,0,100,193,0.6067813901044323,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,15,2,1,50,100,193,0.7952965180273296,0.3371533597626445,0.0047087841667234,2.3336302816218586,0.0758530497550964,-2.1464288234710693,6.028544425964356,0.2207892090082168,0.1949382424354553,0.5988010168075562,0.0817917904401836,0.2247216999530792,0.2513414919376373,0.9319574236869812,17.96398162841797,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,16,2,2,100,100,193,0.928696072377782,0.3629479717877388,0.0053369137458503,2.458458199949213,0.0919390097260475,-1.7864254713058472,3.8585615158081055,0.250079870223999,0.2076815366744995,0.6697461009025574,0.1132599080738877,0.256289541721344,0.2569959163665771,0.9527539610862732,19.24514579772949,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,17,2,3,150,100,193,0.9537974173803324,0.3775346188021127,0.0056581511162221,2.529455280966737,0.0948714017868042,-1.5041626691818235,2.34468412399292,0.2767978608608246,0.2275473773479461,0.7370181679725647,0.1438302184192749,0.269822895526886,0.2640605866909027,0.9659412503242492,20.06431770324707,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,18,2,4,200,100,193,0.9653145050873848,0.3632773604609774,0.0050220610573887,2.450389349575888,0.1232283115386962,-1.6441742181777954,3.226326465606689,0.2621242105960846,0.2171782255172729,0.6971365809440613,0.1304335734349361,0.2541112303733825,0.2596110999584198,0.991793930530548,19.194849014282227,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,19,2,5,250,100,193,0.9200246986496282,0.3495270253512408,0.0045045805163681,2.371779623321644,0.1057417318224906,-1.7266699075698853,3.505265712738037,0.245667964220047,0.2105806320905685,0.6599254608154297,0.1093959731543624,0.2436665892601013,0.2505907714366913,0.9489165544509888,18.375667572021484,exkludiert,exkludiert,0.8688555397460335,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,20,2,6,300,100,193,0.8754597438857419,0.3251503033522072,0.0038737517315894,2.246091996886649,0.0850462689995765,-2.153942584991455,6.202827453613281,0.2227545529603958,0.202818214893341,0.6257199048995972,0.0933455995093529,0.2156077623367309,0.2433844953775406,0.9560125470161438,17.19889259338379,exkludiert,exkludiert,0.0986335203629627,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,21,3,0,0,150,193,0.6007141131305539,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,22,3,1,50,150,193,0.8306531718972321,0.3914284969989361,0.0075537520460784,2.66020296762162,0.0925056487321853,-1.6083191633224487,2.7607407569885254,0.2683017253875732,0.2170992642641067,0.704574704170227,0.1319285090979606,0.2553406953811645,0.2966772615909576,0.923269510269165,21.49476623535156,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,23,3,2,100,150,193,0.9553008134446562,0.3883485667569281,0.0060918880626559,2.59310912363493,0.1084096580743789,-1.4015252590179443,1.948014259338379,0.2780410051345825,0.2208393365144729,0.7174553871154785,0.1423111510791367,0.2720122039318084,0.2771713733673095,1.009883165359497,20.80106735229492,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,24,3,3,150,150,193,0.9837847995919352,0.3819878147668638,0.0053796516731381,2.549312066416375,0.1286427080631256,-1.4057743549346924,2.02822494506836,0.2781542539596557,0.2194384932518005,0.7187709212303162,0.1430481648246691,0.260098248720169,0.2797563076019287,1.018362283706665,20.446876525878903,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,25,3,4,200,150,193,0.993852183951247,0.3745135969169977,0.0049442346207797,2.508721070638408,0.1266604363918304,-1.3410944938659668,1.642350673675537,0.276228129863739,0.2119484543800354,0.7043229937553406,0.1398433279308482,0.2650792896747589,0.2645626664161682,1.058124542236328,20.03119659423828,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,26,3,5,250,150,193,0.9800263094311256,0.3638265697323466,0.0046083950437605,2.454689634982428,0.1010390371084213,-1.4609822034835815,2.329730987548828,0.2700110673904419,0.2083401829004287,0.6845323443412781,0.1329680865634844,0.2485414743423462,0.2657007873058319,0.9808703660964966,19.354625701904297,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,27,3,6,300,150,193,0.8658219012590942,0.3451858657525948,0.004474873188883,2.369341867056136,0.0693539157509803,-1.8146122694015503,4.3039398193359375,0.2498034685850143,0.207815483212471,0.6710904836654663,0.1146631112213574,0.2298303395509719,0.2575486302375793,0.9324609041213988,18.377830505371094,exkludiert,exkludiert,0.8996751590646729,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,28,4,0,0,200,193,0.671158957287444,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,29,4,1,50,200,193,0.8532578055786733,0.3553888544119012,0.0052931979298591,2.437098782420332,0.0849024206399917,-1.7718185186386108,3.651916980743408,0.24439138174057,0.2109429687261581,0.678658664226532,0.1121039549444671,0.2324852794408798,0.2687970101833343,0.951785147190094,18.98918914794922,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,30,4,2,100,200,193,0.9586029155145104,0.3750086787005284,0.0055273645557463,2.52105050226692,0.1008213758468627,-1.5285645723342896,2.38268518447876,0.2564924359321594,0.2066956311464309,0.6731279492378235,0.1194163609376312,0.2547891438007355,0.2751617729663849,0.9952254891395568,19.988357543945312,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,31,4,3,150,200,193,0.9932078713522512,0.3713792033338424,0.005314081441611,2.492604237877249,0.1249105557799339,-1.4926859140396118,2.1233339309692383,0.2661041617393493,0.2152293622493744,0.6984390616416931,0.1342036976970483,0.2602900266647339,0.2648992538452148,1.0433428287506104,19.688304901123047,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,32,4,4,200,200,193,0.9908453918225992,0.3784822956126403,0.0053391144610941,2.534534058773241,0.1215179860591888,-1.4262304306030271,2.126654624938965,0.2760012447834015,0.2166790068149566,0.704342782497406,0.1421913948195513,0.2644060850143432,0.2708103954792022,1.025416612625122,20.25322151184082,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,33,4,5,250,200,193,0.9668715938682918,0.3588274671225043,0.0047117820940911,2.433022101958539,0.0890170857310295,-1.6538642644882202,3.240665912628174,0.2620271742343902,0.2146352529525756,0.6949952840805054,0.1270026377898098,0.243757277727127,0.2633240222930908,0.9576963186264038,19.081823348999023,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,34,4,6,300,200,193,0.9066552122204624,0.3239747373647564,0.0037510599941015,2.259148617233261,0.081317663192749,-1.954213500022888,4.8103437423706055,0.2278425842523574,0.1969790756702423,0.6292821764945984,0.0922953926329503,0.2135135233402252,0.2436628937721252,0.9403361082077026,17.326034545898438,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,35,5,0,0,250,193,0.6456549169105211,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,36,5,1,50,250,193,0.8815807135762034,0.3236738002849685,0.0041123987175524,2.2407592712651807,0.0771968066692352,-2.3101794719696045,7.147851943969727,0.2103880047798156,0.1912413835525512,0.5843140482902527,0.077044887021134,0.2183333784341812,0.2389461547136306,0.9518470764160156,17.10851287841797,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,37,5,2,100,250,193,0.9248838895003892,0.359412209013964,0.0055812187492847,2.450170067494503,0.1111476868391037,-1.8840407133102417,4.352405548095703,0.240524411201477,0.2053547650575637,0.6568159461021423,0.1072537807320542,0.2548918128013611,0.2533915936946869,0.9790241122245787,19.11390686035156,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,38,5,3,150,250,193,0.9515960160004296,0.3668866331367846,0.0057684909552335,2.492373246201945,0.1238103583455085,-1.7072089910507202,3.251631259918213,0.2632261216640472,0.2177396714687347,0.7004038095474243,0.1295209614625063,0.257303386926651,0.2615354061126709,0.9933252334594728,19.54461669921875,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,39,5,4,200,250,193,0.9664420521356278,0.3637139095818813,0.005651734303683,2.462855303336747,0.1295428127050399,-1.8174811601638796,4.016224384307861,0.2665834426879883,0.2286683470010757,0.7288241386413574,0.1307536320453346,0.2641117870807647,0.2500655353069305,1.008614420890808,19.23363494873047,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,40,5,5,250,250,193,0.9308706273993932,0.3568878004547095,0.0052175386808812,2.4474077323827257,0.0949008613824844,-1.81549608707428,4.104028224945068,0.2613382041454315,0.2192677557468414,0.694582998752594,0.1208686623983388,0.2486942708492279,0.2559688687324524,0.9528817534446716,19.14707565307617,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,41,5,6,300,250,193,0.8241563531906897,0.328284734311344,0.004520786460489,2.291447330100447,0.07651087641716,-2.2920680046081543,7.088844299316406,0.2311050593852996,0.2118076235055923,0.6524909734725952,0.0969738427961822,0.2134601473808288,0.2494105696678161,0.9366143941879272,17.58079719543457,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,42,6,0,0,300,193,0.4575424843619963,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,43,6,1,50,300,193,0.6806894144809257,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,44,6,2,100,300,193,0.8239147359660662,0.336143628158442,0.0052968254312872,2.3484364513323426,0.0709807202219963,-2.334876775741577,7.124725341796875,0.2402212917804718,0.2165789753198623,0.6730679273605347,0.1082763115021179,0.244886964559555,0.23026704788208,0.9293605089187622,18.120689392089844,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,45,6,3,150,300,193,0.8521571048887219,0.3661459029844577,0.0057882112450897,2.517422887610884,0.0958830937743187,-1.6269320249557495,2.8282432556152344,0.2545446753501892,0.2092474550008773,0.6793524622917175,0.1194946758238296,0.2812052369117737,0.2344918698072433,0.959949254989624,19.87333106994629,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,46,6,4,200,300,193,0.8735268060887541,0.3450402878746599,0.0052467817440629,2.4049104830322627,0.0937568023800849,-1.919816255569458,4.547179698944092,0.2484986633062362,0.2188510149717331,0.6951078176498413,0.1178314586022496,0.2577569186687469,0.2293777912855148,0.9633758068084716,18.6393985748291,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,47,6,5,250,300,193,0.7842358184112325,0.3392029647340199,0.0053760474547743,2.3713862262873207,0.0793527737259864,-2.28181266784668,6.959647178649902,0.2504383623600006,0.227632999420166,0.7185955047607422,0.1196083801177598,0.2471513003110885,0.2323249578475952,0.9353103637695312,18.3538818359375,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S004,48,6,6,300,300,193,0.6488764799055008,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,1.37,ausgemagert,ausgemagert,1_10
S005,0,0,0,0,0,193,0.263201696689844,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,1,0,1,50,0,193,0.407742489731268,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,2,0,2,100,0,193,0.4692743429353808,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,3,0,3,150,0,193,0.4198770436790249,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,4,0,4,200,0,193,0.4524953690031947,,,,,,,,,,,,,,,unklar,unklar,0.2951488630567263,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,5,0,5,250,0,193,0.4088700367795108,,,,,,,,,,,,,,,ausgemagert,ausgemagert,0.9791403796075062,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,6,0,6,300,0,193,0.3562243281698837,,,,,,,,,,,,,,,ausgemagert,ausgemagert,1.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,7,1,0,0,50,193,0.4266423259684824,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,8,1,1,50,50,193,0.6758839163467476,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,9,1,2,100,50,193,0.8375795323364386,0.2716315356895826,0.002157568000257,1.8441420409825549,0.0378918386995792,-2.537425994873047,9.29964828491211,0.1851398050785064,0.1797286123037338,0.5464097857475281,0.085675822943043,0.1989379525184631,0.1849523782730102,0.7576878070831299,13.744715690612791,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,10,1,3,150,50,193,0.8762382882761953,0.2834404472475532,0.0022414606064558,1.9318431624819536,0.0397127754986286,-2.0483241081237797,5.672920227050781,0.1935762166976928,0.1714905947446823,0.5346575975418091,0.090780967554153,0.2141955345869064,0.1856307089328766,0.7677839398384094,14.438926696777344,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,11,1,4,200,50,193,0.8450696662997664,0.2677783633951863,0.0018604764482006,1.82456161882048,0.037244476377964,-2.167591094970703,6.352011680603027,0.173406109213829,0.1564706563949585,0.4865860641002655,0.0680475252557341,0.2052355706691742,0.1719988733530044,0.7454900145530701,13.639973640441896,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,12,1,5,250,50,193,0.742946119358909,0.2594347396971656,0.0017009056173264,1.763324387949765,0.0366893522441387,-2.394993305206299,8.060873031616211,0.1686670780181884,0.156895026564598,0.4800812304019928,0.0646093806460938,0.1940803974866867,0.172160342335701,0.7275086641311646,13.224481582641602,unklar,intakt,0.1610244570324035,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,13,1,6,300,50,193,0.5637198314048699,,,,,,,,,,,,,,,unklar,ausgemagert,0.7562350667132004,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,14,2,0,0,100,193,0.5318263577545705,,,,,,,,,,,,,,,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,15,2,1,50,100,193,0.8373647614701066,0.2993075873461414,0.0031719603575766,2.0715582622914064,0.0445521660149097,-2.3943378925323486,7.984493255615234,0.2186880409717559,0.2073799520730972,0.6381460428237915,0.1248116443845981,0.2090003043413162,0.2142519652843475,0.7724711894989014,15.544169425964355,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,16,2,2,100,100,193,0.9417970952240328,0.2989060184852817,0.0030214868020266,2.0388660560724965,0.0465988330543041,-2.2119858264923096,6.412014961242676,0.2136661261320114,0.2001530081033706,0.6171390414237976,0.1226019782788404,0.2144083529710769,0.2082639336585998,0.7632603645324707,15.265898704528809,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,17,2,3,150,100,193,0.9740932642487048,0.3039392020462665,0.0029400323983281,2.070203243073587,0.060842078179121,-1.9664722681045528,5.26248836517334,0.2180826216936111,0.195423349738121,0.6111956834793091,0.1267776430382537,0.2254956364631652,0.2037909626960754,0.7918714284896851,15.555859565734863,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,18,2,4,200,100,193,0.9637842626647696,0.2910289692439343,0.0025513027794659,1.98050098313234,0.0389044918119907,-1.907665967941284,4.193426132202148,0.2050791382789611,0.1850936710834503,0.5904795527458191,0.1147910863509749,0.2124738693237304,0.1988786458969116,0.7580377459526062,14.799840927124023,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,19,2,5,250,100,193,0.9375016778973932,0.2829835724844559,0.0021413776557892,1.927961827638236,0.046781800687313,-2.1250786781311035,6.689393997192383,0.1937046349048614,0.1690620332956314,0.5228419899940491,0.0863663698061338,0.2019729018211364,0.198208600282669,0.7623477578163147,14.49105167388916,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,20,2,6,300,100,193,0.6854143735402293,,,,,,,,,,,,,,,intakt,intakt,0.0021745550216113,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,21,3,0,0,150,193,0.5251147681816961,,,,,,,,,,,,,,,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,22,3,1,50,150,193,0.8818223308008268,0.3105052773655067,0.0034603793174028,2.139425287742845,0.0507806837558746,-2.057700634002685,5.410737991333008,0.2271555960178375,0.2077733725309372,0.655546247959137,0.1372119219411209,0.212248608469963,0.2266363948583603,0.8071701526641846,16.074617385864258,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,23,3,2,100,150,193,0.9787376842331338,0.3219514347497527,0.0033640898764133,2.198977352027878,0.0517603233456611,-1.776793360710144,3.9567055702209473,0.2398723810911178,0.2016287893056869,0.6343694925308228,0.1461722028691335,0.2286941707134246,0.2266091406345367,0.8249427080154419,16.716564178466797,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,24,3,3,150,150,193,0.9823082498859028,0.3383208736452137,0.0042467452585697,2.2907858137428416,0.0619652457535266,-1.6227107048034668,2.7620911598205566,0.2534801065921783,0.2239753007888794,0.7029666304588318,0.1750478272752118,0.2427009344100952,0.2357058972120285,0.8520485162734985,17.50325584411621,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,25,3,4,200,150,193,0.9719724019436764,0.33219992497433,0.0038348576053977,2.2556499983629195,0.0583097375929355,-1.6902313232421875,3.378389358520508,0.243779644370079,0.2127098590135574,0.6762059926986694,0.1564977213092114,0.2396200001239776,0.2300848662853241,0.8309575319290161,17.202320098876953,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,26,3,5,250,150,193,0.9454481999516764,0.3071200961025806,0.0029804622754454,2.0926711050496416,0.0506600439548492,-1.839214563369751,4.258632183074951,0.2192622870206833,0.1900744885206222,0.5979709029197693,0.1237470539796121,0.2145825773477554,0.2197204381227493,0.7852370738983154,15.69522762298584,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,27,3,6,300,150,193,0.7556444468307874,0.2872651336170518,0.0025271459016948,1.9806427790694827,0.0358584150671958,-1.9757099151611328,4.77913761138916,0.1973714083433151,0.1790103763341903,0.5640098452568054,0.1004369915088641,0.187154158949852,0.2179325073957443,0.7494082450866699,14.76110553741455,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,28,4,0,0,200,193,0.54490053424253,,,,,,,,,,,,,,,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,29,4,1,50,200,193,0.88582243818626,0.302781258656384,0.0031879472080618,2.076355351240662,0.0485976338386535,-2.065364360809326,5.473299980163574,0.2103166878223419,0.196599394083023,0.6151340007781982,0.1184082919141714,0.209794133901596,0.218318372964859,0.8102898001670837,15.503762245178224,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,30,4,2,100,200,193,0.969099841606486,0.3137682046001305,0.0031181049998849,2.137725124025078,0.0482971742749214,-1.7314409017562866,3.4424638748168945,0.2295875549316406,0.1988205760717392,0.6335608959197998,0.1431104216300072,0.2239291369915008,0.2197867780923843,0.8058995604515076,16.160188674926758,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,31,4,3,150,200,193,0.9829257161266074,0.3191912177718688,0.0032994928769767,2.175627161650405,0.0486070774495601,-1.7350623607635498,3.5236687660217285,0.2344764322042465,0.2025239765644073,0.6444017887115479,0.1435282549913965,0.2275687456130981,0.2238202393054962,0.8217489123344421,16.491453170776367,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,32,4,4,200,200,193,0.983113640634648,0.3356209167847599,0.0036891622003167,2.27890945481688,0.0564402379095554,-1.4423857927322388,1.9365663528442385,0.2569353580474853,0.209094226360321,0.671367883682251,0.1761605679956308,0.2370171248912811,0.2376221418380737,0.8061704039573669,17.503999710083008,intakt,intakt,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,33,4,5,250,200,193,0.9404816236677496,0.3133284467456362,0.0033846283331513,2.1400492964603086,0.0499562434852123,-1.830968976020813,3.934610366821289,0.2256309986114502,0.1992083340883255,0.6281119585037231,0.136846311943366,0.2165095657110214,0.2264913320541381,0.7905199527740479,16.069616317749023,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,34,4,6,300,200,193,0.7649869795162286,0.2999875381637716,0.0031896173022687,2.091684942044312,0.0320752561092376,-2.000300645828247,4.867144107818604,0.2182866036891937,0.200048953294754,0.6274899244308472,0.1299175293911212,0.1924474239349365,0.2301228195428848,0.7412110567092896,15.658745765686035,exkludiert,exkludiert,0.0,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,35,5,0,0,250,193,0.4921205938414454,,,,,,,,,,,,,,,unklar,intakt,0.179816907836452,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,36,5,1,50,250,193,0.7954039034604956,0.2792167987677879,0.0023409891873598,1.9107051223979976,0.0381564497947692,-2.3332886695861816,7.406779289245605,0.1886269897222519,0.1755384653806686,0.5372222065925598,0.0896449304711759,0.1956922113895416,0.1991647034883499,0.761151909828186,14.270970344543455,unklar,ausgemagert,0.5833982120325378,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
S005,37,5,2,100,250,193,0.9300115439340654,0.2946618672908838,0.002603410044685,2.015189297335972,0.0384007357060909,-2.003260612487793,5.072769165039063,0.2077054381370544,0.1867203265428543,0.5895789265632629,0.1159286415333987,0.2168026119470596,0.1995551139116287,0.7792525887489319,15.15343952178955,unklar,intakt,0.0913581572659668,C01,2026-06-02,AC8,8,nein,0.67,intakt,intakt,1_10
